Raw file	m/z	Peaks / Da	Single peaks / Da	Isotope patterns / Da	Single isotope patterns / Da	SILAC pairs / Da	Identified SILAC pairs / Da	SILAC identification rate [%]	MS/MS / Da	Identified MS/MS / Da	Identification rate [%]
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1014	4938	164.6	620.6	0	31.03	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1015	4937	164.8	618.8	0	30.94	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1016	4936	164.9	617	0	30.85	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1017	4935	165	615.2	0	30.76	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1018	4934	165.2	613.4	0	30.67	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1019	4933	165.3	611.6	0	30.58	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1020	4932	165.4	609.9	0	30.49	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1021	4931	165.6	608.1	0	30.4	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1022	4930	165.7	606.3	0	30.31	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1023	4929	165.8	604.5	0	30.23	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1024	4928	166	602.7	0	30.14	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1025	4927	166.1	600.9	0	30.05	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1026	4926	166.2	599.1	0	29.96	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1027	4925	166.4	597.4	0	29.87	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1028	4924	166.5	595.6	0	29.78	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1029	4923	166.6	593.8	0	29.69	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1030	4922	166.8	592	0	29.6	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1031	4918	166.7	590.5	0	29.52	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1032	4914	166.7	588.9	0	29.45	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1033	4910	166.7	587.4	0	29.37	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1034	4906	166.7	585.8	0	29.29	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1035	4902	166.6	584.3	0	29.21	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1036	4897	166.6	582.7	0	29.14	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1037	4893	166.6	581.2	0	29.06	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1038	4889	166.6	579.7	0	28.98	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1039	4885	166.6	578.1	0	28.91	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1040	4881	166.5	576.6	0	28.83	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1041	4877	166.5	575	0	28.75	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1042	4873	166.5	573.5	0	28.67	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1043	4868	166.5	571.9	0	28.6	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1044	4864	166.4	570.4	0	28.52	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1045	4860	166.4	568.9	0	28.44	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1046	4856	166.4	567.3	0	28.37	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1047	4852	166.4	565.8	0	28.29	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1048	4848	166.4	564.2	0	28.21	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1049	4843	166.3	562.7	0	28.13	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1050	4839	166.3	561.1	0	28.06	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1051	4833	166.3	558.9	0	27.94	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1052	4826	166.2	556.6	0	27.83	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1053	4820	166.2	554.3	0	27.71	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1054	4814	166.2	552	0	27.6	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1055	4807	166.1	549.7	0	27.49	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1056	4801	166.1	547.4	0	27.37	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1057	4794	166	545.1	0	27.26	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1058	4788	166	542.9	0	27.14	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1059	4781	166	540.6	0	27.03	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1060	4775	165.9	538.3	0	26.91	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1061	4768	165.9	536	0	26.8	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1062	4762	165.8	533.7	0	26.69	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1063	4756	165.8	531.4	0	26.57	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1064	4749	165.8	529.1	0	26.46	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1065	4743	165.7	526.9	0	26.34	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1066	4736	165.7	524.6	0	26.23	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1067	4730	165.7	522.3	0	26.11	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1068	4723	165.6	520	0	26	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1069	4717	165.6	517.7	0	25.89	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1070	4711	165.5	515.4	0	25.77	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1071	4708	165.8	512.9	0	25.64	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1072	4706	166	510.3	0	25.52	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1073	4704	166.3	507.8	0	25.39	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1074	4702	166.5	505.2	0	25.26	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1075	4700	166.7	502.7	0	25.13	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1076	4698	167	500.1	0	25.01	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1077	4695	167.2	497.6	0	24.88	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1078	4693	167.4	495	0	24.75	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1079	4691	167.7	492.5	0	24.62	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1080	4689	167.9	489.9	0	24.5	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1081	4687	168.2	487.4	0	24.37	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1082	4684	168.4	484.8	0	24.24	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1083	4682	168.6	482.3	0	24.11	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1084	4680	168.9	479.7	0	23.99	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1085	4678	169.1	477.2	0	23.86	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1086	4676	169.3	474.6	0	23.73	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1087	4674	169.6	472.1	0	23.6	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1088	4671	169.8	469.5	0	23.48	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1089	4669	170.1	467	0	23.35	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1090	4667	170.3	464.4	0	23.22	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1091	4645	169.6	461.4	0	23.07	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1092	4623	168.9	458.3	0	22.92	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1093	4601	168.2	455.3	0	22.76	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1094	4579	167.5	452.2	0	22.61	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1095	4557	166.8	449.1	0	22.46	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1096	4535	166.1	446.1	0	22.3	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1097	4513	165.5	443	0	22.15	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1098	4491	164.8	440	0	22	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1099	4469	164.1	436.9	0	21.85	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1100	4447	163.4	433.9	0	21.69	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1101	4425	162.7	430.8	0	21.54	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1102	4403	162	427.7	0	21.39	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1103	4381	161.3	424.7	0	21.23	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1104	4359	160.6	421.6	0	21.08	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1105	4337	159.9	418.6	0	20.93	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1106	4315	159.2	415.5	0	20.78	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1107	4293	158.5	412.5	0	20.62	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1108	4271	157.8	409.4	0	20.47	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1109	4249	157.1	406.3	0	20.32	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1110	4227	156.5	403.3	0	20.16	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1111	4200	155.5	399.9	0	19.99	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1112	4173	154.6	396.5	0	19.82	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1113	4146	153.7	393.1	0	19.65	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1114	4119	152.8	389.7	0	19.48	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1115	4092	151.9	386.3	0	19.31	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1116	4064	151	382.9	0	19.14	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1117	4037	150.1	379.5	0	18.97	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1118	4010	149.2	376.1	0	18.8	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1119	3983	148.3	372.7	0	18.63	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1120	3956	147.4	369.3	0	18.46	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1121	3929	146.5	365.9	0	18.29	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1122	3901	145.6	362.5	0	18.12	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1123	3874	144.7	359.1	0	17.95	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1124	3847	143.8	355.7	0	17.78	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1125	3820	142.8	352.3	0	17.61	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1126	3793	141.9	348.9	0	17.44	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1127	3766	141	345.5	0	17.27	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1128	3739	140.1	342.1	0	17.1	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1129	3711	139.2	338.7	0	16.93	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1130	3684	138.3	335.3	0	16.76	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1131	3664	137.7	332.5	0	16.62	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1132	3644	137.1	329.7	0	16.49	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1133	3624	136.5	326.9	0	16.35	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1134	3604	135.8	324.1	0	16.21	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1135	3584	135.2	321.3	0	16.07	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1136	3564	134.6	318.5	0	15.93	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1137	3544	134	315.7	0	15.79	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1138	3524	133.4	312.9	0	15.65	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1139	3504	132.8	310.2	0	15.51	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1140	3484	132.2	307.4	0	15.37	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1141	3463	131.5	304.6	0	15.23	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1142	3443	130.9	301.8	0	15.09	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1143	3423	130.3	299	0	14.95	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1144	3403	129.7	296.2	0	14.81	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1145	3383	129.1	293.4	0	14.67	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1146	3363	128.5	290.6	0	14.53	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1147	3343	127.8	287.8	0	14.39	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1148	3323	127.2	285	0	14.25	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1149	3303	126.6	282.2	0	14.11	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1150	3283	126	279.4	0	13.97	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1151	3255	125	276.7	0	13.83	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1152	3226	123.9	273.9	0	13.7	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1153	3198	122.9	271.1	0	13.56	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1154	3170	121.9	268.4	0	13.42	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1155	3142	120.8	265.6	0	13.28	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1156	3114	119.8	262.8	0	13.14	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1157	3086	118.8	260.1	0	13	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1158	3058	117.8	257.3	0	12.87	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1159	3030	116.7	254.6	0	12.73	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1160	3002	115.7	251.8	0	12.59	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1161	2974	114.7	249	0	12.45	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1162	2945	113.6	246.3	0	12.31	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1163	2917	112.6	243.5	0	12.17	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1164	2889	111.6	240.7	0	12.04	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1165	2861	110.5	238	0	11.9	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1166	2833	109.5	235.2	0	11.76	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1167	2805	108.5	232.4	0	11.62	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1168	2777	107.5	229.7	0	11.48	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1169	2749	106.4	226.9	0	11.35	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1170	2721	105.4	224.1	0	11.21	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1171	2692	104.3	221.6	0	11.08	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1172	2663	103.2	219.1	0	10.96	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1173	2634	102.1	216.6	0	10.83	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1174	2606	101	214.1	0	10.7	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1175	2577	99.96	211.5	0	10.58	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1176	2548	98.87	209	0	10.45	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1177	2519	97.78	206.5	0	10.32	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1178	2491	96.69	204	0	10.2	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1179	2462	95.61	201.4	0	10.07	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1180	2433	94.52	198.9	0	9.946	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1181	2404	93.43	196.4	0	9.82	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1182	2375	92.34	193.9	0	9.694	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1183	2347	91.26	191.4	0	9.568	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1184	2318	90.17	188.8	0	9.442	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1185	2289	89.08	186.3	0	9.316	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1186	2260	87.99	183.8	0	9.19	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1187	2232	86.91	181.3	0	9.064	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1188	2203	85.82	178.8	0	8.938	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1189	2174	84.73	176.2	0	8.812	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1190	2145	83.64	173.7	0	8.686	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1191	2120	82.63	171.7	0	8.584	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1192	2094	81.62	169.6	0	8.481	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1193	2068	80.6	167.6	0	8.379	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1194	2042	79.59	165.5	0	8.277	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1195	2016	78.58	163.5	0	8.175	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1196	1990	77.56	161.5	0	8.073	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1197	1964	76.55	159.4	0	7.971	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1198	1938	75.54	157.4	0	7.869	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1199	1913	74.52	155.3	0	7.766	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1200	1887	73.51	153.3	0	7.664	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1201	1861	72.5	151.2	0	7.562	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1202	1835	71.48	149.2	0	7.46	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1203	1809	70.47	147.2	0	7.358	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1204	1783	69.46	145.1	0	7.256	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1205	1757	68.44	143.1	0	7.154	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1206	1731	67.43	141	0	7.051	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1207	1705	66.42	139	0	6.949	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1208	1680	65.4	136.9	0	6.847	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1209	1654	64.39	134.9	0	6.745	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1210	1628	63.38	132.9	0	6.643	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1211	1601	62.28	131	0	6.548	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1212	1574	61.18	129.1	0	6.454	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1213	1547	60.08	127.2	0	6.359	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1214	1520	58.99	125.3	0	6.264	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1215	1493	57.89	123.4	0	6.17	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1216	1466	56.79	121.5	0	6.075	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1217	1439	55.69	119.6	0	5.98	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1218	1412	54.59	117.7	0	5.886	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1219	1385	53.49	115.8	0	5.791	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1220	1358	52.4	113.9	0	5.696	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1221	1331	51.3	112	0	5.602	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1222	1304	50.2	110.1	0	5.507	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1223	1277	49.1	108.2	0	5.412	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1224	1250	48	106.4	0	5.318	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1225	1223	46.91	104.5	0	5.223	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1226	1196	45.81	102.6	0	5.129	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1227	1169	44.71	100.7	0	5.034	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1228	1142	43.61	98.79	0	4.939	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1229	1115	42.51	96.89	0	4.845	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1230	1088	41.41	95	0	4.75	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1231	1070	40.7	93.52	0	4.676	0	0	0	0	
